date,student_id,Name,preferred_course,course_demand,predicted_performance,timestamp,course_id,attendance_status,gpa,attendance_rate,hours_studied_per_week,previous_failures,attendance_percentage,quizzes_completed,assignments_completed,lms_engagement_score,dropout_risk,record_id
10/10/2024,S612,Areeba,Cybersecurity,Low,Below Average,14:10.5,C104,Late,1.6,0.54,2.89,4,54,30,5,36.61,High,7811
10/22/2024,S2959,Hamza,Business Analytics,High,Excellent,17:50.6,C103,Present,3.93,0.93,17.93,0,93,45,19,80.37,Low,7812
10/14/2024,S2679,Usman,AI,Low,Average,02:52.3,C102,Late,3.95,0.98,13.27,0,98,47,15,93.18,Medium,7813
10/22/2024,S193,Bilal,AI,Low,Below Average,03:08.6,C104,Absent,1.23,0.4,3.34,4,40,40,10,26.29,High,7814
10/5/2024,S354,Aleena,Web Development,Low,Below Average,16:49.4,C101,Present,1.3,0.48,2.56,3,48,30,8,32.22,High,7815
10/24/2024,S2093,Zara,Web Development,High,Excellent,02:03.4,C103,Present,3.58,0.93,19.76,0,93,48,17,87.31,Low,7816
10/21/2024,S1414,Taha,Cybersecurity,Medium,Average,10:58.5,C101,Late,2.16,0.73,4.11,2,73,39,11,46.77,Medium,7817
10/25/2024,S407,Ahmed,Data Science,High,Above Average,14:56.4,C103,Late,0.5,0.5,2.06,2,50,32,9,24.89,Medium,7818
10/7/2024,S599,Laiba,Business Analytics,Low,Below Average,13:49.5,C104,Absent,1.44,0.59,1.78,3,59,31,6,39.61,High,7819
10/13/2024,S2407,Taha,Cybersecurity,High,Excellent,18:57.5,C101,Present,3.83,1.0,10.86,0,100,46,17,95.41,Low,7820
10/9/2024,S3967,Ayaan,Business Analytics,Medium,Average,10:48.4,C102,Late,3.09,0.9,8.91,1,90,44,14,79.9,High,7821
10/2/2024,S2338,Hamza,AI,High,Excellent,10:12.3,C104,Present,3.77,0.95,14.05,0,95,48,15,87.61,Low,7822
10/2/2024,S115,Usman,Cybersecurity,Low,Below Average,19:49.4,C103,Present,1.75,0.57,2.16,2,57,39,5,22.64,High,7823
10/23/2024,S3832,Laiba,Business Analytics,High,Above Average,20:24.5,C103,Present,2.91,0.83,6.32,0,83,48,14,63.59,Low,7824
10/11/2024,S207,Aleena,Web Development,Low,Below Average,08:29.4,C105,Present,0.53,0.4,2.53,2,40,36,10,37.87,High,7825
10/4/2024,S1442,Usman,Data Science,High,Excellent,20:39.3,C102,Present,2.33,0.73,4.16,1,73,40,12,49.79,Low,7826
10/10/2024,S1376,Mariam,Cybersecurity,Low,Below Average,03:09.2,C102,Present,2.46,0.63,4.27,2,63,44,13,44.89,High,7827
10/20/2024,S551,Ayaan,Business Analytics,Low,Below Average,01:28.5,C104,Late,1.96,0.55,3.08,2,55,36,5,29.17,High,7828
10/24/2024,S3640,Ayaan,Business Analytics,High,Above Average,10:40.5,C103,Present,3.45,0.78,7.07,1,78,44,15,67.86,Low,7829
10/24/2024,S2559,Mariam,AI,High,Excellent,21:18.1,C101,Present,3.78,0.93,12.48,0,93,48,17,87.82,Low,7830
10/4/2024,S654,Hira,Web Development,Medium,Excellent,10:55.3,C105,Late,1.94,0.55,2.26,3,55,35,10,23.33,Low,7831
10/11/2024,S1225,Laiba,Data Science,Low,Above Average,14:56.2,C105,Present,2.38,0.61,5.0,1,61,43,12,59.22,Low,7832
10/18/2024,S1067,Bilal,AI,Low,Below Average,22:09.3,C103,Late,1.2,0.4,1.51,4,40,33,9,33.81,High,7833
10/13/2024,S2121,Hamza,Data Science,High,Excellent,13:03.4,C103,Late,4.0,0.95,10.63,0,95,48,15,98.58,Low,7834
10/8/2024,S2375,Bilal,Cybersecurity,High,Excellent,09:37.5,C102,Present,3.94,0.9,15.79,0,90,49,15,85.59,Low,7835
10/15/2024,S927,Noor,Business Analytics,Low,Below Average,17:52.5,C103,Late,1.94,0.41,2.01,4,41,38,7,29.28,High,7836
10/24/2024,S3189,Fatima,Web Development,High,Excellent,07:33.6,C102,Present,3.93,0.96,17.92,0,96,46,17,94.51,Low,7837
10/26/2024,S3215,Fatima,Cybersecurity,High,Above Average,03:05.6,C104,Late,2.97,0.76,8.77,0,76,49,13,72.19,Low,7838
10/3/2024,S3861,Hira,Cybersecurity,High,Above Average,08:41.2,C105,Present,2.81,0.8,6.61,1,80,40,12,74.28,Low,7839
10/12/2024,S2727,Ayaan,AI,High,Excellent,13:44.4,C105,Present,3.69,1.0,19.87,0,100,47,17,93.46,Low,7840
10/7/2024,S3648,Mariam,AI,Low,Excellent,04:49.0,C104,Present,3.43,0.76,7.15,0,76,46,16,71.36,Medium,7841
10/2/2024,S3788,Aleena,Cybersecurity,High,Above Average,17:46.5,C102,Present,2.9,0.8,8.83,0,80,40,12,76.27,Low,7842
10/11/2024,S786,Aleena,Web Development,Low,Below Average,08:29.4,C105,Present,0.87,0.51,2.12,3,51,39,10,25.71,High,7843
10/25/2024,S3539,Bilal,Data Science,High,Above Average,21:19.6,C105,Late,3.29,0.79,9.89,0,79,45,15,75.3,Low,7844
10/4/2024,S1120,Hira,Web Development,Low,Below Average,10:55.3,C105,Late,0.97,0.45,1.88,4,45,31,6,34.08,High,7845
10/14/2024,S2406,Imran,Data Science,High,Excellent,22:12.5,C101,Present,3.65,0.91,18.16,0,91,48,15,96.23,Low,7846
10/20/2024,S556,Fatima,Business Analytics,Low,Below Average,22:32.9,C105,Absent,0.72,0.54,1.51,3,54,37,6,35.06,High,7847
10/26/2024,S1151,Mehwish,AI,Low,Below Average,21:38.5,C104,Present,1.83,0.51,3.9,3,51,34,5,27.25,High,7848
10/25/2024,S3000,Mariam,Data Science,High,Excellent,17:30.4,C101,Late,3.67,0.94,11.94,0,94,48,19,89.19,Low,7849
10/14/2024,S201,Ayaan,Web Development,Low,Below Average,13:45.2,C102,Present,0.96,0.56,1.02,4,56,37,6,38.06,High,7850
10/13/2024,S3102,Danish,Cybersecurity,High,Excellent,05:23.4,C101,Absent,3.93,0.91,19.53,0,91,50,16,95.31,Low,7851
10/5/2024,S2446,Saad,Cybersecurity,Low,Average,10:25.4,C103,Late,3.85,0.98,16.9,0,98,46,15,96.75,High,7852
10/19/2024,S3067,Fatima,AI,High,Excellent,11:35.4,C105,Present,3.58,0.97,11.81,0,97,47,18,84.48,Low,7853
10/6/2024,S157,Hamza,Web Development,Low,Below Average,13:29.5,C101,Present,1.62,0.53,1.37,3,53,38,9,28.49,High,7854
10/18/2024,S1507,Fatima,Web Development,Medium,Average,08:25.2,C103,Present,2.16,0.64,4.31,2,64,42,13,58.44,Medium,7855
10/19/2024,S1884,Danish,Business Analytics,High,Excellent,21:51.2,C103,Late,3.74,0.93,10.64,0,93,48,18,94.61,Low,7856
10/1/2024,S2392,Hamza,Web Development,High,Excellent,07:51.5,C102,Present,3.81,0.95,19.6,0,95,48,15,94.0,Low,7857
10/3/2024,S2838,Areeba,AI,High,Excellent,19:33.3,C102,Present,3.74,0.93,15.72,0,93,49,16,87.33,Low,7858
10/24/2024,S1060,Fatima,AI,Low,Below Average,09:35.1,C104,Absent,0.9,0.56,3.39,3,56,40,5,29.07,High,7859
10/8/2024,S1698,Hira,Web Development,Low,Below Average,00:30.3,C105,Late,2.43,0.66,6.08,1,66,45,12,57.81,High,7860
10/17/2024,S2538,Areeba,AI,High,Excellent,03:25.4,C104,Present,3.51,0.93,16.95,0,93,50,20,89.82,Low,7861
10/23/2024,S756,Aleena,Business Analytics,Low,Below Average,01:13.7,C102,Present,1.36,0.47,1.02,3,47,39,5,29.79,High,7862
10/10/2024,S620,Zara,AI,Medium,Above Average,23:51.3,C104,Present,1.15,0.41,1.55,4,41,39,9,33.8,Low,7863
10/11/2024,S1322,Ahmed,AI,Medium,Average,00:17.4,C105,Present,2.6,0.74,5.94,1,74,43,13,45.83,Medium,7864
10/7/2024,S3301,Saad,AI,High,Above Average,20:44.2,C101,Late,3.17,0.8,7.08,0,80,40,13,70.23,Low,7865
10/14/2024,S2533,Hassan,Cybersecurity,High,Excellent,07:55.3,C104,Late,3.95,0.97,15.58,0,97,45,19,84.88,Low,7866
10/17/2024,S1564,Areeba,Data Science,Medium,Average,20:23.4,C105,Late,2.38,0.74,5.2,1,74,35,11,55.45,Medium,7867
10/26/2024,S1742,Areeba,Web Development,Medium,Average,03:29.2,C101,Present,2.42,0.69,5.09,1,69,35,14,50.88,Medium,7868
10/26/2024,S2534,Mariam,Cybersecurity,High,Excellent,11:32.3,C104,Late,3.55,0.97,16.45,0,97,50,18,82.8,Low,7869
10/5/2024,S2566,Areeba,Web Development,High,Excellent,05:56.4,C104,Late,3.98,0.95,18.94,0,95,50,16,84.85,Low,7870
10/19/2024,S2249,Hassan,Business Analytics,High,Excellent,08:49.4,C101,Late,3.86,0.97,12.34,0,97,45,15,99.82,Low,7871
10/10/2024,S2630,Hira,Cybersecurity,High,Excellent,00:47.4,C103,Absent,3.88,0.97,16.89,0,97,50,16,96.86,Low,7872
10/21/2024,S3136,Bilal,Cybersecurity,High,Excellent,09:31.5,C103,Present,3.86,0.93,16.83,0,93,50,15,87.59,Low,7873
10/13/2024,S2902,Danish,Cybersecurity,High,Excellent,05:23.4,C101,Absent,3.66,0.94,14.96,0,94,48,17,97.96,Low,7874
10/21/2024,S1799,Saad,Cybersecurity,Medium,Average,19:18.1,C104,Present,2.69,0.62,4.86,2,62,36,11,51.61,Medium,7875
10/13/2024,S3633,Hassan,Data Science,High,Above Average,23:19.0,C104,Present,3.46,0.8,9.65,0,80,42,12,72.79,Low,7876
10/26/2024,S1139,Laiba,AI,Medium,Excellent,14:53.2,C101,Absent,1.86,0.46,2.51,2,46,34,6,22.39,Medium,7877
10/7/2024,S1306,Ahmed,AI,Medium,Average,15:43.1,C105,Present,2.18,0.69,5.9,1,69,39,14,40.99,Medium,7878
10/4/2024,S2762,Laiba,Cybersecurity,High,Excellent,21:59.5,C101,Present,3.97,0.97,11.84,0,97,47,20,80.6,Low,7879
10/2/2024,S1763,Areeba,Business Analytics,Medium,Average,05:31.6,C104,Late,2.59,0.71,6.09,1,71,36,13,51.85,Medium,7880
10/2/2024,S156,Mehwish,AI,Low,Below Average,10:04.2,C103,Late,1.75,0.44,2.36,2,44,30,7,27.7,High,7881
10/4/2024,S3708,Aleena,AI,High,Above Average,18:38.3,C103,Present,3.33,0.88,6.2,1,88,44,12,64.79,Low,7882
10/21/2024,S3572,Noor,AI,Low,Average,23:47.2,C102,Present,3.17,0.85,8.79,0,85,46,14,63.05,High,7883
10/15/2024,S1422,Mehwish,Data Science,Medium,Average,08:38.4,C105,Late,2.62,0.61,6.19,2,61,37,13,42.53,Medium,7884
10/10/2024,S3618,Danish,Business Analytics,High,Above Average,07:13.5,C105,Present,3.43,0.77,9.25,1,77,50,13,76.95,Low,7885
10/5/2024,S2421,Mehwish,Business Analytics,High,Excellent,11:39.5,C103,Late,3.8,0.91,17.92,0,91,50,20,85.4,Low,7886
10/12/2024,S2353,Zara,AI,High,Excellent,07:19.1,C103,Present,3.6,0.99,19.28,0,99,45,15,87.59,Low,7887
10/1/2024,S2010,Areeba,Web Development,Medium,Above Average,19:29.5,C102,Late,3.82,0.94,10.31,0,94,50,16,85.76,High,7888
10/26/2024,S1480,Mariam,Cybersecurity,Medium,Average,21:59.8,C105,Present,2.57,0.64,4.85,1,64,40,12,49.18,Medium,7889
10/24/2024,S3045,Zara,Web Development,High,Excellent,02:03.4,C103,Present,3.87,0.93,15.48,0,93,47,20,98.4,Low,7890
10/5/2024,S1918,Areeba,Web Development,High,Excellent,13:59.4,C103,Present,3.6,0.96,16.72,0,96,50,16,87.73,Low,7891
10/3/2024,S1568,Bilal,Business Analytics,Medium,Average,00:58.3,C104,Absent,2.5,0.66,5.68,2,66,37,10,44.07,Medium,7892
10/18/2024,S310,Bilal,AI,Low,Below Average,22:09.3,C103,Late,1.02,0.52,3.31,3,52,38,6,38.23,High,7893
10/14/2024,S3057,Mariam,Data Science,High,Excellent,12:13.9,C102,Present,3.8,0.99,17.94,0,99,50,19,82.58,Low,7894
10/22/2024,S839,Noor,Business Analytics,Medium,Above Average,20:22.6,C104,Present,1.23,0.41,1.03,2,41,39,5,38.04,Medium,7895
10/12/2024,S1372,Hamza,Cybersecurity,Medium,Average,20:44.4,C102,Present,2.08,0.63,5.7,1,63,44,14,44.67,Medium,7896
10/18/2024,S3261,Iqra,Business Analytics,High,Above Average,13:16.2,C102,Present,3.06,0.76,8.09,1,76,41,13,72.42,Low,7897
10/16/2024,S3386,Ayaan,AI,High,Above Average,17:09.5,C102,Late,3.43,0.79,9.6,1,79,42,14,67.23,Low,7898
10/11/2024,S2011,Noor,AI,Low,Below Average,20:25.7,C104,Present,3.62,0.92,11.02,0,92,47,19,92.71,High,7899
10/15/2024,S486,Mariam,Business Analytics,Low,Below Average,02:36.4,C103,Present,1.72,0.44,3.38,3,44,38,6,24.2,High,7900
10/21/2024,S1861,Aleena,Data Science,High,Excellent,05:29.3,C101,Present,3.98,0.97,13.7,0,97,45,16,89.12,Low,7901
10/17/2024,S265,Danish,AI,Low,Below Average,07:41.4,C103,Present,1.57,0.45,2.01,4,45,32,7,34.33,High,7902
10/6/2024,S477,Areeba,Web Development,Low,Below Average,21:12.2,C105,Present,1.29,0.46,1.72,3,46,36,10,36.07,High,7903
10/11/2024,S982,Mariam,Data Science,Low,Below Average,05:09.5,C103,Present,0.73,0.58,1.03,4,58,40,9,36.62,High,7904
10/13/2024,S1188,Mariam,Data Science,Low,Below Average,06:42.3,C105,Present,1.46,0.49,2.05,2,49,33,7,34.68,High,7905
10/8/2024,S1064,Taha,Web Development,Low,Below Average,19:16.5,C103,Late,1.26,0.55,2.46,4,55,33,10,24.34,High,7906
10/21/2024,S1158,Bilal,AI,Low,Below Average,15:08.4,C104,Present,1.25,0.44,3.21,4,44,30,9,38.17,High,7907
10/23/2024,S382,Aleena,Business Analytics,Low,Below Average,01:13.7,C102,Present,0.94,0.54,1.1,4,54,35,9,24.24,High,7908
10/1/2024,S1164,Hassan,AI,Low,Below Average,05:20.5,C103,Present,1.19,0.57,2.63,4,57,36,7,39.22,High,7909
10/1/2024,S2290,Mehwish,Web Development,High,Excellent,00:23.2,C103,Present,3.57,0.99,16.47,0,99,46,20,86.99,Low,7910
10/2/2024,S2637,Bilal,Data Science,High,Excellent,05:06.5,C101,Late,3.69,0.99,18.78,0,99,49,16,82.9,Low,7911
10/18/2024,S2523,Laiba,Web Development,High,Excellent,11:35.4,C105,Late,3.55,0.95,10.97,0,95,50,18,80.93,Low,7912
10/14/2024,S2471,Mariam,Data Science,Medium,Above Average,12:13.9,C102,Present,3.58,0.97,17.94,0,97,50,15,88.78,High,7913
10/25/2024,S2671,Areeba,Business Analytics,High,Excellent,08:10.5,C103,Present,3.88,0.95,17.95,0,95,45,19,89.32,Low,7914
10/22/2024,S1133,Laiba,Cybersecurity,Low,Below Average,23:02.3,C102,Present,0.97,0.58,3.39,2,58,38,6,30.09,High,7915
10/24/2024,S622,Taha,Business Analytics,Low,Below Average,09:06.1,C104,Present,0.83,0.46,1.45,3,46,32,7,28.7,High,7916
10/22/2024,S640,Danish,Business Analytics,Low,Below Average,17:39.3,C104,Late,1.81,0.53,1.67,3,53,33,6,30.3,High,7917
10/1/2024,S3116,Areeba,Business Analytics,High,Excellent,07:52.3,C102,Late,3.95,0.93,16.72,0,93,50,19,85.36,Low,7918
10/2/2024,S1039,Fatima,AI,High,Average,12:23.6,C102,Present,1.75,0.55,3.5,3,55,39,10,33.81,Medium,7919
10/15/2024,S1770,Fatima,Business Analytics,Medium,Average,23:11.9,C103,Late,2.23,0.73,5.56,2,73,42,11,55.87,Medium,7920
10/21/2024,S2488,Usman,Cybersecurity,High,Excellent,14:11.2,C105,Late,3.72,0.91,14.37,0,91,49,18,88.76,Low,7921
10/14/2024,S1818,Saad,AI,High,Excellent,11:00.3,C105,Present,3.86,0.96,19.01,0,96,48,19,88.26,Low,7922
10/17/2024,S3106,Mariam,Data Science,High,Excellent,15:38.4,C105,Present,3.64,0.96,10.56,0,96,45,17,93.67,Low,7923
10/3/2024,S3984,Aleena,Business Analytics,Low,Average,10:29.4,C102,Present,3.42,0.78,7.97,1,78,40,14,70.87,High,7924
10/19/2024,S269,Aleena,Web Development,Low,Below Average,03:03.3,C105,Late,1.51,0.55,2.97,4,55,32,9,21.34,High,7925
10/6/2024,S3912,Iqra,Business Analytics,High,Above Average,08:10.5,C103,Present,2.99,0.86,8.54,0,86,47,14,74.33,Low,7926
10/24/2024,S2257,Mehwish,AI,High,Excellent,22:37.5,C103,Absent,3.8,0.91,18.18,0,91,48,15,80.11,Low,7927
10/6/2024,S2949,Usman,Web Development,High,Excellent,08:23.2,C102,Present,4.0,0.92,17.87,0,92,49,20,96.66,Low,7928
10/13/2024,S3023,Areeba,Data Science,High,Excellent,16:27.1,C101,Present,3.6,0.93,16.23,0,93,50,17,90.87,Low,7929
10/23/2024,S2673,Areeba,AI,High,Excellent,20:32.4,C103,Present,3.96,0.93,14.79,0,93,49,20,82.92,Low,7930
10/10/2024,S1232,Imran,AI,Low,Below Average,04:49.5,C102,Late,2.76,0.69,5.76,1,69,39,11,53.66,Low,7931
10/18/2024,S016,Taha,Business Analytics,Low,Below Average,15:29.2,C102,Late,0.89,0.55,1.17,4,55,37,8,21.13,High,7932
10/6/2024,S3469,Saad,Cybersecurity,High,Above Average,01:50.4,C101,Present,2.96,0.8,8.91,1,80,50,13,76.21,Low,7933
10/9/2024,S3815,Danish,Cybersecurity,High,Above Average,12:39.3,C105,Present,2.87,0.89,7.82,0,89,44,15,62.01,Low,7934
10/23/2024,S907,Zara,Web Development,Low,Below Average,21:35.4,C101,Present,1.42,0.46,3.24,4,46,32,8,25.8,High,7935
10/25/2024,S524,Imran,Data Science,Low,Below Average,10:11.6,C105,Present,1.09,0.58,1.75,3,58,30,5,32.38,High,7936
10/10/2024,S3754,Hassan,Cybersecurity,High,Above Average,15:39.2,C105,Present,3.45,0.77,6.32,0,77,50,12,66.29,Low,7937
10/11/2024,S1176,Danish,Web Development,Low,Below Average,21:19.6,C101,Present,1.11,0.49,3.17,2,49,39,7,25.67,High,7938
10/7/2024,S787,Mehwish,Data Science,Low,Below Average,07:32.1,C102,Late,0.6,0.48,3.99,3,48,33,10,37.13,High,7939
10/13/2024,S758,Mariam,Data Science,Medium,Average,06:42.3,C105,Present,1.68,0.41,1.53,4,41,39,5,28.54,Low,7940
10/8/2024,S1336,Mariam,Cybersecurity,Medium,Average,06:52.4,C101,Present,2.09,0.66,4.88,1,66,45,11,53.93,Medium,7941
10/12/2024,S3804,Mariam,Business Analytics,Medium,Average,06:36.2,C105,Present,3.45,0.78,9.13,0,78,46,13,63.32,Medium,7942
10/14/2024,S2227,Aleena,Web Development,Low,Average,15:07.2,C101,Present,3.94,0.99,13.26,0,99,48,19,82.24,Medium,7943
10/1/2024,S619,Fatima,Web Development,High,Average,18:44.6,C102,Late,1.66,0.45,1.3,4,45,40,9,22.35,Medium,7944
10/23/2024,S688,Imran,Web Development,High,Average,06:05.5,C105,Late,0.5,0.51,1.59,3,51,38,5,33.54,Low,7945
10/19/2024,S1913,Aleena,Web Development,Low,Below Average,00:07.4,C104,Present,3.84,0.97,16.33,0,97,50,17,92.77,Medium,7946
10/24/2024,S933,Mehwish,Business Analytics,Low,Below Average,07:52.4,C102,Present,1.77,0.56,1.57,4,56,34,5,21.04,High,7947
10/21/2024,S3183,Mariam,Cybersecurity,High,Excellent,05:51.2,C105,Present,3.92,0.95,16.36,0,95,50,17,90.14,Low,7948
10/25/2024,S2688,Taha,Data Science,High,Excellent,17:56.2,C101,Late,3.6,0.96,15.31,0,96,47,19,91.36,Low,7949
10/11/2024,S1374,Ahmed,AI,Medium,Average,00:17.4,C105,Present,2.78,0.65,5.85,1,65,35,13,51.95,Medium,7950
10/25/2024,S3880,Mariam,Cybersecurity,High,Above Average,14:38.7,C105,Present,3.02,0.83,6.25,0,83,40,14,63.2,Low,7951
10/1/2024,S3182,Fatima,AI,High,Excellent,06:48.9,C102,Absent,3.9,0.99,18.2,0,99,45,20,86.55,Low,7952
10/23/2024,S1573,Laiba,Cybersecurity,Medium,Average,22:23.5,C104,Present,2.4,0.74,6.11,2,74,41,12,52.51,Medium,7953
10/22/2024,S040,Taha,Business Analytics,Low,Below Average,01:21.4,C105,Present,0.94,0.57,3.37,4,57,40,8,21.41,High,7954
10/16/2024,S1088,Aleena,AI,Low,Below Average,18:03.4,C103,Late,1.87,0.52,3.96,2,52,40,5,29.07,High,7955
10/20/2024,S626,Hira,Cybersecurity,Low,Below Average,08:44.2,C101,Present,1.12,0.4,1.42,4,40,32,7,33.04,High,7956
10/1/2024,S1720,Iqra,Web Development,Medium,Average,05:39.5,C105,Present,2.7,0.6,5.6,1,60,42,14,42.52,Medium,7957
10/1/2024,S3779,Hassan,Data Science,High,Above Average,04:08.2,C105,Present,3.04,0.83,6.96,0,83,50,15,63.68,Low,7958
10/17/2024,S2978,Hassan,Web Development,High,Excellent,00:36.2,C104,Present,3.92,0.92,19.39,0,92,45,17,95.43,Low,7959
10/23/2024,S3839,Zara,Cybersecurity,High,Above Average,04:24.5,C101,Present,3.28,0.82,7.84,1,82,42,13,77.99,Low,7960
10/2/2024,S3427,Bilal,Web Development,High,Above Average,22:57.2,C104,Present,2.94,0.82,7.87,1,82,43,15,67.18,Low,7961
10/11/2024,S775,Zara,Web Development,Low,Below Average,22:11.2,C105,Late,1.56,0.54,3.54,2,54,37,9,39.19,High,7962
10/14/2024,S1417,Aleena,AI,Medium,Average,21:48.5,C101,Late,2.69,0.69,5.73,2,69,37,11,45.35,Medium,7963
10/22/2024,S1885,Hira,Web Development,High,Excellent,07:18.8,C104,Present,3.64,0.98,17.68,0,98,50,17,81.73,Low,7964
10/10/2024,S3661,Hira,Cybersecurity,Low,Average,12:46.2,C101,Present,2.89,0.76,9.29,1,76,46,16,77.71,High,7965
10/22/2024,S468,Noor,Business Analytics,Low,Below Average,18:16.4,C102,Late,0.83,0.55,3.49,3,55,38,9,28.34,High,7966
10/13/2024,S1899,Laiba,Business Analytics,High,Excellent,18:11.5,C103,Present,3.91,0.91,18.39,0,91,50,20,86.75,Low,7967
10/21/2024,S1437,Mehwish,Data Science,Medium,Average,12:25.5,C101,Present,2.16,0.75,4.97,1,75,36,12,41.84,Medium,7968
10/18/2024,S1732,Usman,Cybersecurity,Medium,Average,13:02.3,C102,Present,2.56,0.64,5.25,1,64,39,14,43.22,Medium,7969
10/16/2024,S104,Danish,AI,Low,Below Average,12:49.3,C102,Late,0.68,0.59,1.82,4,59,34,7,28.05,High,7970
10/26/2024,S1267,Areeba,Web Development,Medium,Average,03:29.2,C101,Present,2.62,0.73,5.38,1,73,42,14,44.24,Medium,7971
10/3/2024,S2529,Laiba,Business Analytics,High,Excellent,01:23.0,C102,Present,3.95,0.93,14.35,0,93,46,18,87.5,Low,7972
10/14/2024,S1428,Saad,Cybersecurity,Medium,Average,22:57.4,C102,Present,2.76,0.69,6.55,2,69,39,14,54.33,Medium,7973
10/10/2024,S3012,Laiba,Business Analytics,High,Excellent,07:17.5,C103,Absent,3.92,0.99,12.32,0,99,46,15,89.89,Low,7974
10/7/2024,S905,Laiba,Business Analytics,High,Excellent,13:49.5,C104,Absent,1.02,0.58,2.13,2,58,37,10,23.87,Medium,7975
10/11/2024,S3231,Zara,Business Analytics,High,Above Average,03:19.3,C102,Present,2.91,0.83,7.44,0,83,40,14,62.56,Low,7976
10/6/2024,S072,Hamza,Web Development,High,Above Average,13:29.5,C101,Present,1.49,0.42,1.46,4,42,36,8,27.91,Low,7977
10/18/2024,S1259,Imran,AI,Medium,Average,07:53.6,C104,Present,2.53,0.66,6.32,2,66,45,12,44.4,Medium,7978
10/4/2024,S3663,Hamza,AI,High,Above Average,05:11.1,C102,Late,2.97,0.82,8.4,1,82,49,13,74.65,Low,7979
10/17/2024,S1401,Ayaan,AI,Medium,Average,10:46.3,C104,Present,2.32,0.69,6.31,2,69,42,13,52.11,Medium,7980
10/10/2024,S158,Areeba,Cybersecurity,Low,Below Average,14:10.5,C104,Late,1.46,0.59,3.1,3,59,36,8,29.41,High,7981
10/12/2024,S3475,Iqra,Web Development,High,Above Average,17:29.2,C104,Absent,3.22,0.77,9.48,1,77,40,16,72.33,Low,7982
10/9/2024,S2619,Usman,Web Development,High,Excellent,15:25.2,C105,Late,3.51,0.94,16.97,0,94,50,17,86.18,Low,7983
10/1/2024,S920,Aleena,Data Science,Low,Below Average,19:08.4,C103,Present,1.48,0.47,3.3,2,47,32,6,24.78,High,7984
10/4/2024,S212,Fatima,Data Science,High,Excellent,16:55.5,C101,Present,1.82,0.47,2.13,3,47,35,8,20.92,Medium,7985
10/12/2024,S586,Danish,Business Analytics,High,Excellent,22:34.7,C103,Absent,0.62,0.41,3.47,3,41,31,7,21.75,Medium,7986
10/19/2024,S268,Mariam,Web Development,Low,Below Average,13:59.2,C104,Late,1.72,0.52,1.42,2,52,37,9,24.8,High,7987
10/19/2024,S504,Saad,Web Development,Low,Below Average,08:53.5,C103,Present,0.87,0.59,3.05,4,59,31,6,25.24,High,7988
10/16/2024,S779,Mariam,Cybersecurity,Low,Below Average,16:25.3,C102,Present,0.68,0.49,2.5,4,49,31,10,29.42,High,7989
10/14/2024,S307,Bilal,Data Science,Low,Below Average,07:45.5,C101,Present,1.59,0.43,1.05,4,43,34,7,38.0,High,7990
10/6/2024,S709,Iqra,Data Science,Low,Below Average,16:17.8,C103,Present,1.7,0.59,2.85,3,59,31,5,27.34,High,7991
10/4/2024,S3497,Areeba,AI,High,Above Average,23:45.4,C102,Present,3.28,0.79,9.34,1,79,49,13,73.01,Low,7992
10/2/2024,S1783,Mehwish,Business Analytics,Medium,Average,15:40.3,C102,Late,2.14,0.65,6.65,1,65,37,14,46.8,Medium,7993
10/22/2024,S319,Mariam,Web Development,Low,Below Average,02:18.5,C102,Present,0.62,0.5,2.99,2,50,32,9,32.55,High,7994
10/3/2024,S379,Laiba,Data Science,Low,Below Average,02:22.1,C101,Late,1.1,0.51,3.87,2,51,38,6,33.53,High,7995
10/19/2024,S3933,Zara,Web Development,High,Above Average,23:16.1,C103,Absent,3.06,0.78,7.0,1,78,43,14,66.85,Low,7996
10/24/2024,S284,Hassan,Web Development,Low,Below Average,23:15.3,C102,Present,1.98,0.55,2.04,3,55,34,5,30.0,High,7997
10/25/2024,S1252,Ayaan,Business Analytics,Medium,Average,05:36.5,C102,Present,2.59,0.67,6.3,2,67,44,12,44.39,Medium,7998
10/15/2024,S812,Saad,AI,Low,Below Average,13:00.4,C102,Late,1.23,0.51,3.53,2,51,39,10,29.93,High,7999
10/10/2024,S774,Ahmed,Cybersecurity,Low,Below Average,11:00.1,C104,Absent,0.85,0.51,3.33,4,51,31,8,24.23,High,8000
10/2/2024,S2771,Hira,Data Science,High,Excellent,06:51.4,C105,Absent,3.82,0.92,10.7,0,92,48,15,93.24,Low,8001
10/9/2024,S2560,Iqra,Business Analytics,High,Excellent,18:52.1,C103,Present,3.92,0.96,12.04,0,96,48,20,95.28,Low,8002
10/20/2024,S1840,Bilal,Business Analytics,High,Excellent,15:26.2,C103,Present,3.74,0.97,18.23,0,97,46,16,90.6,Low,8003
10/1/2024,S2613,Fatima,AI,High,Excellent,06:48.9,C102,Absent,3.66,0.92,11.92,0,92,49,18,85.33,Low,8004
10/10/2024,S667,Imran,Data Science,Low,Below Average,17:16.4,C105,Present,1.11,0.43,1.1,2,43,34,7,32.26,High,8005
10/16/2024,S1262,Bilal,AI,Medium,Average,19:53.4,C104,Present,2.43,0.65,6.94,1,65,42,10,47.94,Medium,8006
10/23/2024,S3368,Zara,Cybersecurity,High,Above Average,04:24.5,C101,Present,3.04,0.86,7.56,1,86,47,15,69.93,Low,8007
